lead_id,lead_name,lead_source,status,created_date,customer_id
3174,Lead_3174,Referral,New,2024-03-16,237
3175,Lead_3175,Website,New,2024-05-03,9
3176,Lead_3176,Cold Call,Contacted,2024-05-16,15
3177,Lead_3177,Cold Call,Lost,2024-06-29,136
3178,Lead_3178,Website,New,2024-06-30,221
3179,Lead_3179,LinkedIn,Contacted,2024-07-22,258
3180,Lead_3180,Cold Call,Qualified,2024-01-28,226
3181,Lead_3181,Referral,Qualified,2024-02-20,26
3182,Lead_3182,Cold Call,Lost,2024-04-09,151
3183,Lead_3183,LinkedIn,Lost,2024-03-31,305
3184,Lead_3184,Referral,Lost,2024-09-22,222
3185,Lead_3185,Website,New,2024-11-26,128
3186,Lead_3186,Website,Contacted,2024-02-28,28
3187,Lead_3187,Website,Qualified,2024-05-02,34
3188,Lead_3188,Email Campaign,New,2024-05-21,116
3189,Lead_3189,Email Campaign,Lost,2024-07-19,202
3190,Lead_3190,Website,Contacted,2024-12-20,138
3191,Lead_3191,Cold Call,Contacted,2024-03-28,403
3192,Lead_3192,LinkedIn,Qualified,2024-11-22,148
3193,Lead_3193,Email Campaign,Qualified,2024-01-02,49
3194,Lead_3194,LinkedIn,Lost,2024-06-05,437
3195,Lead_3195,LinkedIn,Contacted,2024-06-10,349
3196,Lead_3196,Website,Contacted,2024-04-05,171
3197,Lead_3197,Cold Call,Contacted,2024-01-07,342
3198,Lead_3198,Cold Call,Lost,2024-06-20,11
3199,Lead_3199,LinkedIn,Qualified,2024-02-09,88
3200,Lead_3200,Website,Qualified,2024-08-30,299
3201,Lead_3201,Website,Lost,2024-05-06,242
3202,Lead_3202,Website,New,2024-01-09,291
3203,Lead_3203,Referral,Contacted,2024-09-25,258
3204,Lead_3204,LinkedIn,Contacted,2024-02-18,52
3205,Lead_3205,Referral,Qualified,2024-08-19,252
3206,Lead_3206,Referral,Qualified,2024-12-05,250
3207,Lead_3207,Referral,Qualified,2024-08-22,7
3208,Lead_3208,Referral,Qualified,2024-12-29,171
3209,Lead_3209,Email Campaign,Lost,2024-02-27,139
3210,Lead_3210,Email Campaign,New,2024-03-16,211
3211,Lead_3211,LinkedIn,Contacted,2024-07-01,255
3212,Lead_3212,Website,Contacted,2024-10-22,380
3213,Lead_3213,Cold Call,Qualified,2024-04-15,382
3214,Lead_3214,Website,Contacted,2024-07-12,328
3215,Lead_3215,Website,Qualified,2024-11-16,348
3216,Lead_3216,Email Campaign,Lost,2024-09-26,90
3217,Lead_3217,Referral,Qualified,2024-06-18,201
3218,Lead_3218,Email Campaign,Lost,2024-05-21,159
3219,Lead_3219,LinkedIn,New,2024-10-23,267
3220,Lead_3220,Referral,New,2024-08-09,408
3221,Lead_3221,Cold Call,Qualified,2024-05-27,57
3222,Lead_3222,Website,Lost,2024-12-16,76
3223,Lead_3223,Cold Call,Contacted,2024-09-24,495
3224,Lead_3224,Referral,Contacted,2024-06-04,250
3225,Lead_3225,Referral,New,2024-05-30,8
3226,Lead_3226,Cold Call,New,2024-04-21,145
3227,Lead_3227,Email Campaign,New,2024-01-28,251
3228,Lead_3228,Referral,New,2024-08-08,181
3229,Lead_3229,Website,New,2024-05-08,71
3230,Lead_3230,Referral,Qualified,2024-09-14,341
3231,Lead_3231,Email Campaign,Contacted,2024-02-14,366
3232,Lead_3232,Referral,Contacted,2024-04-10,222
3233,Lead_3233,Email Campaign,New,2024-05-28,113
3234,Lead_3234,Website,Lost,2024-06-30,128
3235,Lead_3235,Cold Call,Lost,2024-07-23,496
3236,Lead_3236,Website,Qualified,2024-06-03,306
3237,Lead_3237,Referral,Contacted,2024-10-15,224
3238,Lead_3238,Referral,Contacted,2024-12-15,394
3239,Lead_3239,LinkedIn,Qualified,2024-03-10,214
3240,Lead_3240,Email Campaign,Contacted,2024-06-03,157
3241,Lead_3241,Website,Qualified,2024-10-17,475
3242,Lead_3242,Cold Call,Contacted,2024-07-11,401
3243,Lead_3243,Cold Call,New,2024-03-11,270
3244,Lead_3244,Cold Call,Qualified,2024-09-14,479
3245,Lead_3245,Referral,Lost,2024-06-30,219
3246,Lead_3246,Cold Call,Lost,2024-07-29,237
3247,Lead_3247,Website,New,2024-08-03,46
3248,Lead_3248,LinkedIn,Qualified,2024-05-04,298
3249,Lead_3249,Email Campaign,Qualified,2024-03-06,318
3250,Lead_3250,Email Campaign,Qualified,2024-01-28,387
3251,Lead_3251,Cold Call,Contacted,2024-07-25,344
3252,Lead_3252,Website,Lost,2024-09-22,236
3253,Lead_3253,Website,New,2024-01-29,139
3254,Lead_3254,Website,Qualified,2024-10-31,50
3255,Lead_3255,Referral,Lost,2024-12-19,170
3256,Lead_3256,Website,New,2024-10-26,346
3257,Lead_3257,Email Campaign,New,2024-12-25,105
3258,Lead_3258,Email Campaign,Contacted,2024-10-14,380
3259,Lead_3259,Cold Call,Contacted,2024-04-24,459
3260,Lead_3260,LinkedIn,Qualified,2024-11-17,160
3261,Lead_3261,Website,Lost,2024-11-15,353
3262,Lead_3262,LinkedIn,New,2024-02-04,1
3263,Lead_3263,LinkedIn,New,2024-09-23,50
3264,Lead_3264,LinkedIn,Contacted,2024-02-23,243
3265,Lead_3265,Website,Lost,2024-07-19,29
3266,Lead_3266,Website,Qualified,2024-07-26,248
3267,Lead_3267,LinkedIn,Contacted,2024-10-06,134
3268,Lead_3268,Email Campaign,Lost,2024-12-02,316
3269,Lead_3269,Website,Lost,2024-03-15,326
3270,Lead_3270,Website,Contacted,2024-03-13,420
3271,Lead_3271,LinkedIn,Contacted,2024-09-18,380
3272,Lead_3272,Email Campaign,Contacted,2024-08-31,246
3273,Lead_3273,Referral,Qualified,2024-12-07,52
3274,Lead_3274,Email Campaign,Lost,2024-07-07,342
3275,Lead_3275,Referral,Lost,2024-07-16,358
3276,Lead_3276,Website,Lost,2024-08-01,417
3277,Lead_3277,Cold Call,Contacted,2024-01-15,146
3278,Lead_3278,Cold Call,New,2024-10-15,200
3279,Lead_3279,Website,Qualified,2024-01-18,331
3280,Lead_3280,Email Campaign,Lost,2024-01-22,465
3281,Lead_3281,Referral,Contacted,2024-08-27,452
3282,Lead_3282,Cold Call,Qualified,2024-01-05,82
3283,Lead_3283,Referral,Contacted,2024-06-27,463
3284,Lead_3284,Email Campaign,Lost,2024-09-19,33
3285,Lead_3285,LinkedIn,Contacted,2024-06-29,336
3286,Lead_3286,Email Campaign,Qualified,2024-08-23,367
3287,Lead_3287,LinkedIn,Qualified,2024-12-03,156
3288,Lead_3288,Cold Call,New,2024-11-26,248
3289,Lead_3289,Cold Call,Lost,2024-11-06,338
3290,Lead_3290,LinkedIn,Qualified,2024-03-07,358
3291,Lead_3291,Referral,Qualified,2024-10-26,317
3292,Lead_3292,Cold Call,New,2024-01-24,16
3293,Lead_3293,LinkedIn,Contacted,2024-02-19,341
3294,Lead_3294,Website,Lost,2024-12-13,244
3295,Lead_3295,Referral,Contacted,2024-05-01,54
3296,Lead_3296,LinkedIn,Lost,2024-08-03,473
3297,Lead_3297,Website,New,2024-11-09,129
3298,Lead_3298,Website,New,2024-02-07,227
3299,Lead_3299,Referral,New,2024-03-30,165
3300,Lead_3300,Website,Lost,2024-07-12,69
3301,Lead_3301,Email Campaign,Contacted,2024-04-10,130
3302,Lead_3302,Cold Call,Lost,2024-12-13,147
3303,Lead_3303,LinkedIn,Contacted,2024-03-23,223
3304,Lead_3304,Email Campaign,Contacted,2024-02-14,299
3305,Lead_3305,Website,New,2024-04-14,18
3306,Lead_3306,LinkedIn,New,2024-07-03,397
3307,Lead_3307,Cold Call,New,2024-06-23,95
3308,Lead_3308,Email Campaign,Lost,2024-04-07,427
3309,Lead_3309,LinkedIn,Lost,2024-09-13,181
3310,Lead_3310,Referral,Contacted,2024-02-04,225
3311,Lead_3311,Cold Call,Lost,2024-02-06,292
3312,Lead_3312,Website,Contacted,2024-09-21,153
3313,Lead_3313,Website,New,2024-09-12,119
3314,Lead_3314,Website,Qualified,2024-01-12,115
3315,Lead_3315,Referral,Qualified,2024-07-18,361
3316,Lead_3316,Referral,New,2024-03-21,496
3317,Lead_3317,Referral,New,2024-09-30,295
3318,Lead_3318,LinkedIn,Qualified,2024-07-23,317
3319,Lead_3319,Website,New,2024-10-25,242
3320,Lead_3320,Referral,New,2024-01-17,174
3321,Lead_3321,Cold Call,Qualified,2024-04-12,172
3322,Lead_3322,Website,Contacted,2024-04-14,281
3323,Lead_3323,Referral,New,2024-04-30,253
3324,Lead_3324,Website,New,2024-06-26,37
3325,Lead_3325,Cold Call,New,2024-10-09,246
3326,Lead_3326,LinkedIn,Qualified,2024-01-22,54
3327,Lead_3327,Website,Lost,2024-09-16,116
3328,Lead_3328,Referral,Lost,2024-09-01,156
3329,Lead_3329,LinkedIn,New,2024-01-29,14
3330,Lead_3330,LinkedIn,Lost,2024-12-15,351
3331,Lead_3331,Website,Lost,2024-01-27,199
3332,Lead_3332,Cold Call,Contacted,2024-08-08,360
3333,Lead_3333,Cold Call,Contacted,2024-02-29,225
3334,Lead_3334,Website,Qualified,2024-06-29,100
3335,Lead_3335,Referral,Lost,2024-01-30,122
3336,Lead_3336,LinkedIn,New,2024-10-28,6
3337,Lead_3337,LinkedIn,Lost,2024-10-01,291
3338,Lead_3338,Website,New,2024-05-07,417
3339,Lead_3339,Website,New,2024-01-30,65
3340,Lead_3340,Cold Call,Contacted,2024-05-24,23
3341,Lead_3341,Referral,Qualified,2024-11-04,336
3342,Lead_3342,LinkedIn,Qualified,2024-03-07,311
3343,Lead_3343,Cold Call,Lost,2024-12-02,63
3344,Lead_3344,Website,New,2024-05-08,481
3345,Lead_3345,Email Campaign,Contacted,2024-09-10,362
3346,Lead_3346,Referral,Contacted,2024-08-15,366
3347,Lead_3347,Referral,Qualified,2024-10-09,150
3348,Lead_3348,LinkedIn,Qualified,2024-06-12,358
3349,Lead_3349,Email Campaign,New,2024-01-28,178
3350,Lead_3350,Cold Call,Lost,2024-05-23,41
3351,Lead_3351,LinkedIn,Contacted,2024-09-23,119
3352,Lead_3352,Referral,Contacted,2024-03-03,191
3353,Lead_3353,LinkedIn,New,2024-04-30,358
3354,Lead_3354,Cold Call,Lost,2024-02-28,11
3355,Lead_3355,Cold Call,New,2024-05-18,143
3356,Lead_3356,Email Campaign,Lost,2024-06-02,424
3357,Lead_3357,Website,New,2024-05-22,438
3358,Lead_3358,Email Campaign,Lost,2024-09-10,10
3359,Lead_3359,Cold Call,Lost,2024-08-15,23
3360,Lead_3360,LinkedIn,Contacted,2024-07-13,95
3361,Lead_3361,Cold Call,New,2024-12-04,157
3362,Lead_3362,Website,Qualified,2024-01-14,466
3363,Lead_3363,Email Campaign,Qualified,2024-05-14,415
3364,Lead_3364,Email Campaign,Contacted,2024-01-15,175
3365,Lead_3365,Email Campaign,Lost,2024-08-06,401
3366,Lead_3366,Website,New,2024-10-10,199
3367,Lead_3367,Referral,Lost,2024-08-05,294
3368,Lead_3368,Email Campaign,Qualified,2024-03-24,492
3369,Lead_3369,Cold Call,Lost,2024-05-01,68
3370,Lead_3370,Website,Qualified,2024-12-15,487
3371,Lead_3371,Referral,New,2024-05-07,395
3372,Lead_3372,Email Campaign,Qualified,2024-06-21,293
3373,Lead_3373,Cold Call,New,2024-11-11,141
3374,Lead_3374,Referral,Qualified,2024-12-03,129
3375,Lead_3375,Email Campaign,New,2024-03-04,158
3376,Lead_3376,Email Campaign,Qualified,2024-05-15,434
3377,Lead_3377,LinkedIn,Lost,2024-08-24,9
3378,Lead_3378,Cold Call,New,2024-08-26,19
3379,Lead_3379,Referral,Lost,2024-11-22,433
3380,Lead_3380,Email Campaign,Contacted,2024-07-28,30
3381,Lead_3381,Email Campaign,New,2024-05-21,460
3382,Lead_3382,Email Campaign,Qualified,2024-02-02,226
3383,Lead_3383,LinkedIn,Qualified,2024-05-21,133
3384,Lead_3384,Cold Call,Contacted,2024-04-26,323
3385,Lead_3385,LinkedIn,Contacted,2024-11-12,336
3386,Lead_3386,Website,Contacted,2024-02-28,336
3387,Lead_3387,Website,Contacted,2024-12-16,260
3388,Lead_3388,Cold Call,Qualified,2024-01-22,284
3389,Lead_3389,LinkedIn,New,2024-12-31,133
3390,Lead_3390,Referral,New,2024-12-13,433
3391,Lead_3391,Referral,New,2024-11-03,121
3392,Lead_3392,Referral,New,2024-02-09,260
3393,Lead_3393,Cold Call,New,2024-09-18,40
3394,Lead_3394,LinkedIn,Contacted,2024-06-15,293
3395,Lead_3395,Referral,Lost,2024-02-06,329
3396,Lead_3396,Cold Call,Qualified,2024-03-14,13
3397,Lead_3397,Referral,Qualified,2024-06-20,500
3398,Lead_3398,Cold Call,Qualified,2024-08-28,483
3399,Lead_3399,Referral,New,2024-03-23,189
3400,Lead_3400,Website,Qualified,2024-03-17,467
3401,Lead_3401,Email Campaign,New,2024-02-24,312
3402,Lead_3402,LinkedIn,Qualified,2024-09-18,367
3403,Lead_3403,Email Campaign,Qualified,2024-04-20,194
3404,Lead_3404,Email Campaign,New,2024-12-02,372
3405,Lead_3405,LinkedIn,Lost,2024-11-28,41
3406,Lead_3406,Website,Contacted,2024-10-16,258
3407,Lead_3407,Email Campaign,Lost,2024-10-02,376
3408,Lead_3408,Website,New,2024-11-06,242
3409,Lead_3409,Email Campaign,Lost,2024-06-11,138
3410,Lead_3410,LinkedIn,Qualified,2024-05-04,169
3411,Lead_3411,LinkedIn,Qualified,2024-04-28,234
3412,Lead_3412,Referral,New,2024-12-20,124
3413,Lead_3413,Cold Call,Lost,2024-07-04,41
3414,Lead_3414,Referral,New,2024-07-04,335
3415,Lead_3415,Cold Call,Contacted,2024-08-17,403
3416,Lead_3416,Cold Call,Contacted,2024-10-18,424
3417,Lead_3417,LinkedIn,Contacted,2024-07-27,346
3418,Lead_3418,Email Campaign,Contacted,2024-11-06,134
3419,Lead_3419,Referral,Qualified,2024-06-09,61
3420,Lead_3420,Website,Lost,2024-08-03,259
3421,Lead_3421,LinkedIn,Lost,2024-11-19,452
3422,Lead_3422,LinkedIn,Contacted,2024-08-20,8
3423,Lead_3423,LinkedIn,New,2024-08-02,135
3424,Lead_3424,Email Campaign,Lost,2024-02-21,65
3425,Lead_3425,Website,Lost,2024-01-13,354
3426,Lead_3426,LinkedIn,New,2024-03-08,264
3427,Lead_3427,Email Campaign,Lost,2024-08-04,182
3428,Lead_3428,LinkedIn,Lost,2024-12-22,286
3429,Lead_3429,LinkedIn,Qualified,2024-03-01,173
3430,Lead_3430,Referral,New,2024-01-24,38
3431,Lead_3431,Referral,Lost,2024-07-28,323
3432,Lead_3432,Cold Call,Lost,2024-05-28,388
3433,Lead_3433,Cold Call,Contacted,2024-04-03,371
3434,Lead_3434,Email Campaign,New,2024-03-18,459
3435,Lead_3435,Website,Qualified,2024-12-11,333
3436,Lead_3436,Cold Call,Lost,2024-06-13,225
3437,Lead_3437,LinkedIn,Qualified,2024-02-19,119
3438,Lead_3438,Referral,Lost,2024-06-23,25
3439,Lead_3439,Email Campaign,Lost,2024-05-26,166
3440,Lead_3440,Cold Call,Qualified,2024-04-01,489
3441,Lead_3441,LinkedIn,New,2024-04-17,221
3442,Lead_3442,Email Campaign,Qualified,2024-10-21,451
3443,Lead_3443,Email Campaign,Qualified,2024-02-20,178
3444,Lead_3444,Referral,Contacted,2024-03-01,148
3445,Lead_3445,Referral,Lost,2024-08-12,115
3446,Lead_3446,LinkedIn,Qualified,2024-05-12,311
3447,Lead_3447,Website,Contacted,2024-12-07,143
3448,Lead_3448,LinkedIn,New,2024-04-15,283
3449,Lead_3449,Email Campaign,Contacted,2024-01-15,307
3450,Lead_3450,Website,Contacted,2024-01-04,251
3451,Lead_3451,Website,Qualified,2024-04-14,145
3452,Lead_3452,Email Campaign,Lost,2024-08-15,267
3453,Lead_3453,LinkedIn,Lost,2024-05-31,471
3454,Lead_3454,Website,New,2024-08-15,456
3455,Lead_3455,Cold Call,Lost,2024-05-14,45
3456,Lead_3456,LinkedIn,Qualified,2024-12-08,60
3457,Lead_3457,Referral,New,2024-04-23,373
3458,Lead_3458,Website,Qualified,2024-03-21,260
3459,Lead_3459,Referral,Qualified,2024-08-20,323
3460,Lead_3460,Email Campaign,New,2024-12-27,353
3461,Lead_3461,Referral,New,2024-08-09,52
3462,Lead_3462,Email Campaign,Qualified,2024-04-07,431
3463,Lead_3463,Email Campaign,New,2024-11-20,322
3464,Lead_3464,Website,Contacted,2024-03-11,301
3465,Lead_3465,Cold Call,Contacted,2024-12-10,101
3466,Lead_3466,Referral,Lost,2024-03-18,249
3467,Lead_3467,LinkedIn,Lost,2024-05-24,68
3468,Lead_3468,LinkedIn,New,2024-09-21,439
3469,Lead_3469,LinkedIn,New,2024-08-10,35
3470,Lead_3470,Cold Call,Contacted,2024-12-29,92
3471,Lead_3471,Website,Lost,2024-12-18,135
3472,Lead_3472,Email Campaign,Lost,2024-11-19,299
3473,Lead_3473,LinkedIn,Qualified,2024-09-04,272
3474,Lead_3474,LinkedIn,Qualified,2024-04-28,449
3475,Lead_3475,Referral,Lost,2024-09-07,408
3476,Lead_3476,Cold Call,Qualified,2024-10-05,247
3477,Lead_3477,Referral,New,2024-04-22,58
3478,Lead_3478,Referral,Lost,2024-08-16,167
3479,Lead_3479,LinkedIn,Lost,2024-02-29,91
3480,Lead_3480,Cold Call,Qualified,2024-12-04,59
3481,Lead_3481,Referral,Lost,2024-12-26,66
3482,Lead_3482,Cold Call,Lost,2024-11-03,211
3483,Lead_3483,LinkedIn,New,2024-05-28,138
3484,Lead_3484,Email Campaign,Contacted,2024-07-28,32
3485,Lead_3485,Email Campaign,Qualified,2024-05-13,346
3486,Lead_3486,Referral,Lost,2024-07-19,415
3487,Lead_3487,Cold Call,Lost,2024-07-23,134
3488,Lead_3488,Website,Qualified,2024-09-05,373
3489,Lead_3489,LinkedIn,Qualified,2024-11-21,420
3490,Lead_3490,Website,Qualified,2024-08-17,210
3491,Lead_3491,LinkedIn,Contacted,2024-10-01,106
3492,Lead_3492,Website,Qualified,2024-03-07,310
3493,Lead_3493,Email Campaign,New,2024-01-11,411
3494,Lead_3494,Cold Call,New,2024-12-26,171
3495,Lead_3495,Referral,New,2024-12-01,26
3496,Lead_3496,Email Campaign,Contacted,2024-07-04,275
3497,Lead_3497,LinkedIn,Contacted,2024-10-01,203
3498,Lead_3498,LinkedIn,Qualified,2024-03-23,467
3499,Lead_3499,Referral,Qualified,2024-07-30,111
3500,Lead_3500,Email Campaign,Contacted,2024-01-07,19
3501,Lead_3501,Website,New,2024-09-13,204
3502,Lead_3502,Cold Call,New,2024-03-21,145
3503,Lead_3503,Referral,New,2024-04-27,324
3504,Lead_3504,LinkedIn,New,2024-05-19,384
3505,Lead_3505,Website,Lost,2024-12-01,206
3506,Lead_3506,LinkedIn,Qualified,2024-02-13,40
3507,Lead_3507,Website,Lost,2024-01-11,8
3508,Lead_3508,Email Campaign,Contacted,2024-02-18,377
3509,Lead_3509,Email Campaign,Lost,2024-04-09,426
3510,Lead_3510,Email Campaign,Qualified,2024-06-14,218
3511,Lead_3511,Email Campaign,New,2024-06-03,141
3512,Lead_3512,Cold Call,Contacted,2024-02-21,136
3513,Lead_3513,Email Campaign,Lost,2024-07-11,150
3514,Lead_3514,Cold Call,New,2024-04-23,496
3515,Lead_3515,Cold Call,Qualified,2024-09-04,146
3516,Lead_3516,Email Campaign,Contacted,2024-07-14,9
3517,Lead_3517,Cold Call,Lost,2024-07-09,391
3518,Lead_3518,Email Campaign,New,2024-08-19,115
3519,Lead_3519,Email Campaign,New,2024-07-22,395
3520,Lead_3520,LinkedIn,Lost,2024-07-08,245
3521,Lead_3521,Email Campaign,New,2024-11-25,160
3522,Lead_3522,Referral,Contacted,2024-11-18,500
3523,Lead_3523,Website,New,2024-10-14,87
3524,Lead_3524,LinkedIn,Lost,2024-10-30,128
3525,Lead_3525,Website,Contacted,2024-07-25,316
3526,Lead_3526,Cold Call,Contacted,2024-01-31,393
3527,Lead_3527,Cold Call,Qualified,2024-07-29,160
3528,Lead_3528,Referral,Contacted,2024-01-19,165
3529,Lead_3529,Email Campaign,Lost,2024-01-03,138
3530,Lead_3530,LinkedIn,Lost,2024-10-06,256
3531,Lead_3531,Referral,Contacted,2024-06-13,237
3532,Lead_3532,Cold Call,New,2024-02-23,218
3533,Lead_3533,Website,Lost,2024-03-06,388
3534,Lead_3534,Website,Contacted,2024-09-23,384
3535,Lead_3535,Website,Contacted,2024-04-11,225
3536,Lead_3536,Website,New,2024-08-05,254
3537,Lead_3537,LinkedIn,Lost,2024-03-12,384
3538,Lead_3538,Email Campaign,Lost,2024-07-23,5
3539,Lead_3539,Referral,New,2024-08-10,151
3540,Lead_3540,Referral,Qualified,2024-11-10,456
3541,Lead_3541,Referral,Contacted,2024-03-13,149
3542,Lead_3542,Email Campaign,Contacted,2024-11-10,488
3543,Lead_3543,Referral,Qualified,2024-08-29,237
3544,Lead_3544,LinkedIn,Qualified,2024-03-10,85
3545,Lead_3545,Email Campaign,Lost,2024-01-06,163
3546,Lead_3546,Cold Call,Contacted,2024-03-17,241
3547,Lead_3547,Website,New,2024-06-08,360
3548,Lead_3548,LinkedIn,Contacted,2024-12-21,49
3549,Lead_3549,Email Campaign,Lost,2024-06-18,49
3550,Lead_3550,Website,Lost,2024-10-31,81
3551,Lead_3551,Website,Qualified,2024-11-21,287
3552,Lead_3552,LinkedIn,Qualified,2024-11-17,8
3553,Lead_3553,LinkedIn,Qualified,2024-05-25,421
3554,Lead_3554,Cold Call,Qualified,2024-07-07,320
3555,Lead_3555,Cold Call,Qualified,2024-10-14,278
3556,Lead_3556,LinkedIn,New,2024-10-30,79
3557,Lead_3557,Website,Contacted,2024-05-23,92
3558,Lead_3558,Referral,New,2024-03-05,409
3559,Lead_3559,Email Campaign,Lost,2024-06-18,295
3560,Lead_3560,Email Campaign,Qualified,2024-11-11,343
3561,Lead_3561,Cold Call,Contacted,2024-03-27,2
3562,Lead_3562,LinkedIn,Contacted,2024-02-16,476
3563,Lead_3563,Email Campaign,Contacted,2024-03-14,85
3564,Lead_3564,Cold Call,New,2024-06-14,40
3565,Lead_3565,Website,Contacted,2024-09-18,414
3566,Lead_3566,Cold Call,Lost,2024-12-06,242
3567,Lead_3567,Referral,Qualified,2024-09-13,390
3568,Lead_3568,Website,Contacted,2024-10-13,202
3569,Lead_3569,Cold Call,Lost,2024-12-27,243
3570,Lead_3570,Referral,Qualified,2024-09-24,163
3571,Lead_3571,Email Campaign,New,2024-11-05,432
3572,Lead_3572,LinkedIn,Contacted,2024-11-20,427
3573,Lead_3573,Referral,Contacted,2024-08-11,287
3574,Lead_3574,Cold Call,Lost,2024-12-21,404
3575,Lead_3575,Referral,New,2024-10-12,461
3576,Lead_3576,Cold Call,Qualified,2024-04-01,13
3577,Lead_3577,Referral,Lost,2024-12-09,178
3578,Lead_3578,Cold Call,Contacted,2024-11-11,287
3579,Lead_3579,LinkedIn,Lost,2024-07-10,92
3580,Lead_3580,Website,Contacted,2024-08-14,185
3581,Lead_3581,Email Campaign,Contacted,2024-01-03,301
3582,Lead_3582,Referral,Qualified,2024-02-18,467
3583,Lead_3583,Referral,Qualified,2024-09-14,472
3584,Lead_3584,Website,Qualified,2024-01-18,332
3585,Lead_3585,Referral,Lost,2024-07-22,23
3586,Lead_3586,Referral,Qualified,2024-11-16,30
3587,Lead_3587,Email Campaign,New,2024-08-29,312
3588,Lead_3588,Cold Call,Lost,2024-03-29,243
3589,Lead_3589,Email Campaign,New,2024-01-20,190
3590,Lead_3590,Website,Contacted,2024-12-27,377
3591,Lead_3591,LinkedIn,Contacted,2024-02-12,215
3592,Lead_3592,Website,New,2024-08-15,327
3593,Lead_3593,Website,Qualified,2024-02-19,440
3594,Lead_3594,Email Campaign,Qualified,2024-04-09,336
3595,Lead_3595,Email Campaign,New,2024-06-19,429
3596,Lead_3596,Referral,Contacted,2024-10-27,370
3597,Lead_3597,Referral,New,2024-12-06,207
3598,Lead_3598,Cold Call,New,2024-02-03,99
3599,Lead_3599,Email Campaign,Contacted,2024-05-16,43
3600,Lead_3600,LinkedIn,Lost,2024-01-23,142
3601,Lead_3601,Email Campaign,Contacted,2024-12-18,259
3602,Lead_3602,Cold Call,Contacted,2024-11-21,383
3603,Lead_3603,Website,Qualified,2024-05-20,288
3604,Lead_3604,Referral,New,2024-06-23,239
3605,Lead_3605,Email Campaign,New,2024-10-16,477
3606,Lead_3606,Cold Call,New,2024-02-29,471
3607,Lead_3607,Website,Contacted,2024-02-14,96
3608,Lead_3608,Referral,New,2024-03-27,404
3609,Lead_3609,Website,Contacted,2024-11-22,192
3610,Lead_3610,Cold Call,New,2024-05-06,158
3611,Lead_3611,LinkedIn,Contacted,2024-06-07,28
3612,Lead_3612,Cold Call,Qualified,2024-04-01,143
3613,Lead_3613,LinkedIn,Qualified,2024-07-30,116
3614,Lead_3614,LinkedIn,Qualified,2024-04-12,91
3615,Lead_3615,Referral,Qualified,2024-12-23,226
3616,Lead_3616,Referral,New,2024-09-07,182
3617,Lead_3617,Email Campaign,Qualified,2024-06-27,396
3618,Lead_3618,Email Campaign,Lost,2024-11-19,352
3619,Lead_3619,LinkedIn,New,2024-10-26,198
3620,Lead_3620,LinkedIn,Contacted,2024-12-25,223
3621,Lead_3621,Referral,Qualified,2024-04-16,176
3622,Lead_3622,Email Campaign,Qualified,2024-02-16,263
3623,Lead_3623,LinkedIn,Qualified,2024-04-21,240
3624,Lead_3624,Referral,New,2024-02-29,265
3625,Lead_3625,LinkedIn,Lost,2024-03-12,240
3626,Lead_3626,Email Campaign,Qualified,2024-07-09,289
3627,Lead_3627,Cold Call,New,2024-06-14,360
3628,Lead_3628,Website,Qualified,2024-01-05,82
3629,Lead_3629,Cold Call,Lost,2024-06-20,173
3630,Lead_3630,Website,Contacted,2024-07-02,157
3631,Lead_3631,LinkedIn,Lost,2024-10-06,96
3632,Lead_3632,Website,Lost,2024-11-11,234
3633,Lead_3633,Email Campaign,Lost,2024-07-23,243
3634,Lead_3634,LinkedIn,Qualified,2024-07-10,308
