activity_id,activity_type,activity_date,lead_id,notes
5632,Meeting,2024-06-06,4910,Follow-up call
5633,Meeting,2024-08-17,3721,Client discussion
5634,Meeting,2024-08-29,1887,Client discussion
5635,Email,2024-07-01,1157,Client discussion
5636,Demo,2024-09-27,2424,Follow-up call
5637,Demo,2024-03-01,2920,Email sent
5638,Meeting,2024-12-25,4679,Proposal review
5639,Email,2024-05-13,2371,Email sent
5640,Email,2024-01-19,2731,Product demo scheduled
5641,Demo,2024-09-18,4378,Follow-up call
5642,Email,2024-04-09,1023,Email sent
5643,Email,2024-08-03,682,Follow-up call
5644,Email,2024-05-02,4270,Email sent
5645,Email,2024-08-06,307,Email sent
5646,Demo,2024-09-16,4383,Product demo scheduled
5647,Call,2024-06-29,1427,Proposal review
5648,Demo,2024-04-10,79,Client discussion
5649,Demo,2024-04-04,2589,Follow-up call
5650,Meeting,2024-04-02,1002,Proposal review
5651,Meeting,2024-07-28,2677,Product demo scheduled
5652,Meeting,2024-04-25,3954,Email sent
5653,Call,2024-02-21,4194,Email sent
5654,Call,2024-07-01,3481,Proposal review
5655,Email,2024-05-29,2288,Proposal review
5656,Demo,2024-02-14,3926,Proposal review
5657,Demo,2024-03-24,4854,Proposal review
5658,Call,2024-06-07,1839,Product demo scheduled
5659,Demo,2024-03-10,4815,Email sent
5660,Meeting,2024-07-11,3523,Client discussion
5661,Meeting,2024-01-27,4994,Email sent
5662,Call,2024-12-19,303,Follow-up call
5663,Call,2024-09-29,4879,Email sent
5664,Meeting,2024-09-02,1867,Email sent
5665,Call,2024-09-29,1917,Client discussion
5666,Email,2024-02-18,697,Email sent
5667,Demo,2024-12-05,4277,Client discussion
5668,Meeting,2024-03-28,2416,Proposal review
5669,Meeting,2024-09-20,4233,Client discussion
5670,Demo,2024-10-25,3037,Proposal review
5671,Email,2024-10-14,3039,Proposal review
5672,Meeting,2024-11-21,4678,Client discussion
5673,Email,2024-09-22,911,Email sent
5674,Call,2024-04-01,1176,Follow-up call
5675,Demo,2024-10-25,3791,Email sent
5676,Call,2024-03-11,2452,Email sent
5677,Email,2024-11-23,4985,Proposal review
5678,Call,2024-08-24,118,Client discussion
5679,Meeting,2024-05-14,2693,Follow-up call
5680,Meeting,2024-04-15,3486,Proposal review
5681,Email,2024-09-24,3205,Email sent
5682,Call,2024-02-12,1493,Product demo scheduled
5683,Call,2024-04-17,4327,Email sent
5684,Meeting,2024-08-10,4394,Follow-up call
5685,Call,2024-10-22,2014,Email sent
5686,Demo,2024-10-02,654,Client discussion
5687,Meeting,2024-10-22,94,Follow-up call
5688,Email,2024-02-23,3648,Proposal review
5689,Call,2024-07-08,2586,Product demo scheduled
5690,Demo,2024-08-04,4794,Product demo scheduled
5691,Email,2024-07-10,733,Client discussion
5692,Call,2024-08-25,98,Client discussion
5693,Email,2024-03-05,3233,Follow-up call
5694,Call,2024-03-03,4716,Product demo scheduled
5695,Call,2024-01-06,2037,Email sent
5696,Email,2024-10-20,3886,Client discussion
5697,Email,2024-11-26,2582,Client discussion
5698,Call,2024-05-04,3495,Follow-up call
5699,Call,2024-12-19,4351,Client discussion
5700,Call,2024-09-14,1008,Follow-up call
5701,Meeting,2024-06-16,500,Product demo scheduled
5702,Meeting,2024-04-18,3777,Product demo scheduled
5703,Demo,2024-02-05,2812,Email sent
5704,Demo,2024-04-15,3106,Proposal review
5705,Email,2024-08-13,647,Product demo scheduled
5706,Meeting,2024-09-17,4912,Proposal review
5707,Email,2024-04-17,2894,Product demo scheduled
5708,Call,2024-12-26,59,Client discussion
5709,Meeting,2024-08-08,741,Client discussion
5710,Meeting,2024-08-18,2018,Follow-up call
5711,Meeting,2024-07-16,3077,Product demo scheduled
5712,Demo,2024-10-17,1524,Client discussion
5713,Meeting,2024-02-29,830,Proposal review
5714,Meeting,2024-05-06,3219,Email sent
5715,Call,2024-12-03,1098,Email sent
5716,Email,2024-08-29,3983,Product demo scheduled
5717,Demo,2024-01-15,1298,Email sent
5718,Demo,2024-11-28,3099,Proposal review
5719,Call,2024-06-24,2043,Client discussion
5720,Email,2024-09-23,674,Proposal review
5721,Meeting,2024-05-11,563,Proposal review
5722,Call,2024-01-18,859,Email sent
5723,Demo,2024-06-14,1678,Client discussion
5724,Meeting,2024-07-28,2176,Follow-up call
5725,Meeting,2024-03-04,307,Product demo scheduled
5726,Call,2024-03-10,4018,Product demo scheduled
5727,Call,2024-05-15,1170,Proposal review
5728,Demo,2024-04-16,3459,Product demo scheduled
5729,Call,2024-05-14,2124,Client discussion
5730,Demo,2024-02-29,4333,Email sent
5731,Email,2024-10-30,2597,Product demo scheduled
5732,Call,2024-10-21,3374,Email sent
5733,Call,2024-08-02,4058,Proposal review
5734,Meeting,2024-12-21,4972,Follow-up call
5735,Email,2024-03-29,4143,Email sent
5736,Meeting,2024-11-10,4171,Proposal review
5737,Meeting,2024-06-12,2873,Follow-up call
5738,Email,2024-06-17,4405,Proposal review
5739,Email,2024-09-08,1010,Proposal review
5740,Meeting,2024-04-10,175,Proposal review
5741,Call,2024-02-24,3144,Client discussion
5742,Call,2024-04-13,2500,Product demo scheduled
5743,Call,2024-09-16,4043,Product demo scheduled
5744,Demo,2024-08-14,2943,Email sent
5745,Email,2024-04-29,1757,Proposal review
5746,Meeting,2024-08-31,3683,Follow-up call
5747,Meeting,2024-02-18,1906,Follow-up call
5748,Call,2024-11-14,924,Client discussion
5749,Email,2024-09-19,3434,Follow-up call
5750,Email,2024-10-06,1047,Proposal review
5751,Email,2024-06-27,2167,Product demo scheduled
5752,Call,2024-05-14,556,Product demo scheduled
5753,Email,2024-02-13,286,Client discussion
5754,Demo,2024-08-24,1098,Follow-up call
5755,Meeting,2024-05-23,544,Follow-up call
5756,Call,2024-12-28,4053,Email sent
5757,Meeting,2024-02-21,4629,Product demo scheduled
5758,Email,2024-05-18,3042,Product demo scheduled
5759,Call,2024-01-31,3955,Email sent
5760,Meeting,2024-02-20,1184,Product demo scheduled
5761,Meeting,2024-10-05,3815,Follow-up call
5762,Demo,2024-03-18,3194,Client discussion
5763,Demo,2024-04-14,1502,Product demo scheduled
5764,Meeting,2024-02-10,4064,Client discussion
5765,Email,2024-04-04,2373,Follow-up call
5766,Meeting,2024-12-21,1753,Product demo scheduled
5767,Demo,2024-02-21,884,Email sent
5768,Call,2024-01-19,1577,Client discussion
5769,Demo,2024-09-26,3536,Follow-up call
5770,Demo,2024-04-20,412,Proposal review
5771,Call,2024-03-17,4475,Proposal review
5772,Demo,2024-12-21,1392,Follow-up call
5773,Email,2024-01-18,261,Email sent
5774,Meeting,2024-05-01,3203,Proposal review
5775,Email,2024-02-05,4680,Client discussion
5776,Email,2024-07-28,4455,Email sent
5777,Call,2024-01-06,2777,Proposal review
5778,Demo,2024-11-05,2565,Follow-up call
5779,Call,2024-02-19,4055,Product demo scheduled
5780,Email,2024-06-19,4613,Follow-up call
5781,Call,2024-08-24,1772,Email sent
5782,Demo,2024-02-15,1553,Follow-up call
5783,Demo,2024-03-28,1313,Follow-up call
5784,Call,2024-04-14,4429,Proposal review
5785,Call,2024-09-17,3872,Follow-up call
5786,Demo,2024-09-10,1168,Product demo scheduled
5787,Call,2024-01-13,2080,Client discussion
5788,Meeting,2024-07-27,917,Proposal review
5789,Call,2024-10-18,1370,Email sent
5790,Call,2024-08-30,52,Proposal review
5791,Meeting,2024-06-05,2007,Proposal review
5792,Call,2024-03-15,1848,Client discussion
5793,Meeting,2024-03-08,1505,Client discussion
5794,Email,2024-02-17,3255,Follow-up call
5795,Email,2024-06-24,1484,Product demo scheduled
5796,Meeting,2024-02-12,1163,Follow-up call
5797,Meeting,2024-06-05,3655,Proposal review
5798,Email,2024-07-11,186,Product demo scheduled
5799,Email,2024-08-03,2893,Client discussion
5800,Call,2024-04-25,1070,Proposal review
5801,Demo,2024-02-10,3815,Email sent
5802,Meeting,2024-10-12,198,Product demo scheduled
5803,Meeting,2024-06-25,2942,Email sent
5804,Meeting,2024-02-27,3132,Follow-up call
5805,Email,2024-02-24,871,Email sent
5806,Call,2024-06-12,4400,Email sent
5807,Call,2024-03-28,3522,Email sent
5808,Demo,2024-12-25,2340,Email sent
5809,Demo,2024-05-10,3924,Email sent
5810,Demo,2024-09-20,3452,Product demo scheduled
5811,Email,2024-08-25,3108,Follow-up call
5812,Call,2024-09-13,4306,Client discussion
5813,Meeting,2024-08-21,2121,Follow-up call
5814,Email,2024-08-12,4567,Follow-up call
5815,Call,2024-10-19,267,Proposal review
5816,Meeting,2024-11-13,4647,Product demo scheduled
5817,Call,2024-08-11,2464,Follow-up call
5818,Call,2024-07-25,4680,Email sent
5819,Email,2024-07-20,4981,Product demo scheduled
5820,Email,2024-06-15,1888,Client discussion
5821,Meeting,2024-09-18,3581,Client discussion
5822,Demo,2024-01-21,4131,Product demo scheduled
5823,Call,2024-04-24,4703,Email sent
5824,Demo,2024-06-12,2248,Proposal review
5825,Email,2024-03-16,80,Product demo scheduled
5826,Call,2024-03-26,1633,Proposal review
5827,Email,2024-01-08,2944,Client discussion
5828,Call,2024-04-16,1785,Follow-up call
5829,Call,2024-01-11,149,Email sent
5830,Demo,2024-05-07,2390,Proposal review
5831,Demo,2024-05-02,4864,Follow-up call
5832,Call,2024-01-02,4229,Email sent
5833,Call,2024-03-03,2066,Follow-up call
5834,Demo,2024-01-02,190,Email sent
5835,Call,2024-07-15,4651,Product demo scheduled
5836,Email,2024-03-12,4051,Product demo scheduled
5837,Demo,2024-10-24,4358,Email sent
5838,Demo,2024-11-12,367,Proposal review
5839,Call,2024-10-04,2760,Client discussion
5840,Call,2024-10-07,3484,Proposal review
5841,Meeting,2024-07-17,2007,Follow-up call
5842,Call,2024-01-12,4889,Email sent
5843,Meeting,2024-12-16,1796,Product demo scheduled
5844,Demo,2024-03-01,793,Product demo scheduled
5845,Demo,2024-02-12,788,Email sent
5846,Call,2024-06-11,758,Email sent
5847,Meeting,2024-12-21,2123,Client discussion
5848,Email,2024-10-20,2532,Product demo scheduled
5849,Call,2024-04-06,2129,Follow-up call
5850,Call,2024-07-04,1667,Client discussion
5851,Email,2024-05-22,3383,Proposal review
5852,Call,2024-08-16,2635,Proposal review
5853,Meeting,2024-05-25,4768,Client discussion
5854,Demo,2024-08-09,3618,Product demo scheduled
5855,Call,2024-02-18,480,Email sent
5856,Email,2024-05-16,132,Product demo scheduled
5857,Call,2024-12-18,4154,Product demo scheduled
5858,Email,2024-11-30,1823,Email sent
5859,Demo,2024-11-01,2368,Follow-up call
5860,Email,2024-07-19,1153,Follow-up call
5861,Meeting,2024-09-13,574,Proposal review
5862,Meeting,2024-12-18,2661,Product demo scheduled
5863,Demo,2024-04-26,2937,Product demo scheduled
5864,Demo,2024-06-08,1309,Product demo scheduled
5865,Meeting,2024-08-20,143,Follow-up call
5866,Meeting,2024-02-14,1307,Email sent
5867,Call,2024-10-13,1143,Email sent
5868,Meeting,2024-02-24,4498,Follow-up call
5869,Demo,2024-02-05,1448,Client discussion
5870,Meeting,2024-10-16,147,Client discussion
5871,Demo,2024-02-28,260,Follow-up call
5872,Demo,2024-11-04,1417,Product demo scheduled
5873,Call,2024-05-15,3494,Proposal review
5874,Call,2024-01-28,699,Product demo scheduled
5875,Email,2024-09-24,1175,Proposal review
5876,Call,2024-01-16,736,Product demo scheduled
5877,Email,2024-03-06,4652,Proposal review
5878,Call,2024-06-28,734,Product demo scheduled
5879,Call,2024-12-01,2167,Email sent
5880,Meeting,2024-01-06,4078,Proposal review
5881,Demo,2024-06-15,1839,Client discussion
5882,Meeting,2024-07-14,377,Client discussion
5883,Email,2024-03-14,3603,Proposal review
5884,Email,2024-11-20,2457,Proposal review
5885,Call,2024-02-24,722,Client discussion
5886,Email,2024-01-04,2998,Proposal review
5887,Email,2024-06-07,4029,Product demo scheduled
5888,Meeting,2024-04-30,2865,Email sent
5889,Demo,2024-02-12,4024,Proposal review
5890,Email,2024-03-24,2604,Follow-up call
5891,Email,2024-08-22,1502,Proposal review
5892,Demo,2024-01-02,4173,Proposal review
5893,Demo,2024-12-26,3174,Client discussion
5894,Demo,2024-03-19,1066,Client discussion
5895,Call,2024-11-14,3621,Proposal review
5896,Demo,2024-09-18,2209,Email sent
5897,Meeting,2024-08-30,3827,Follow-up call
5898,Email,2024-10-23,493,Product demo scheduled
5899,Meeting,2024-01-08,300,Proposal review
5900,Call,2024-09-18,2485,Email sent
5901,Demo,2024-06-03,1193,Product demo scheduled
5902,Email,2024-06-09,2228,Product demo scheduled
5903,Meeting,2024-01-28,2517,Proposal review
5904,Demo,2024-10-07,1249,Follow-up call
5905,Email,2024-02-14,2755,Proposal review
5906,Meeting,2024-11-05,2919,Product demo scheduled
5907,Meeting,2024-05-11,4710,Product demo scheduled
5908,Call,2024-07-23,2265,Client discussion
5909,Call,2024-03-04,829,Email sent
5910,Demo,2024-04-10,4479,Email sent
5911,Call,2024-09-28,1203,Proposal review
5912,Email,2024-01-02,3515,Product demo scheduled
5913,Meeting,2024-04-25,2764,Email sent
5914,Meeting,2024-09-13,4119,Product demo scheduled
5915,Call,2024-09-27,4234,Client discussion
5916,Demo,2024-10-01,191,Proposal review
5917,Demo,2024-05-12,150,Client discussion
5918,Call,2024-02-21,359,Product demo scheduled
5919,Call,2024-03-23,3040,Client discussion
5920,Email,2024-12-02,2286,Follow-up call
5921,Email,2024-05-06,241,Follow-up call
5922,Demo,2024-01-27,2548,Email sent
5923,Demo,2024-01-03,1964,Proposal review
5924,Email,2024-02-21,4139,Proposal review
5925,Call,2024-01-30,1660,Product demo scheduled
5926,Call,2024-12-23,1652,Follow-up call
5927,Demo,2024-10-08,4852,Email sent
5928,Call,2024-02-11,733,Client discussion
5929,Call,2024-01-07,1720,Client discussion
5930,Demo,2024-02-29,1972,Follow-up call
5931,Demo,2024-02-20,4831,Proposal review
5932,Demo,2024-01-24,860,Proposal review
5933,Email,2024-06-30,418,Email sent
5934,Meeting,2024-02-20,4767,Client discussion
5935,Demo,2024-09-25,2693,Client discussion
5936,Call,2024-11-17,987,Follow-up call
5937,Email,2024-08-12,2792,Product demo scheduled
5938,Meeting,2024-09-28,1357,Follow-up call
5939,Call,2024-08-29,1364,Email sent
5940,Demo,2024-09-24,29,Proposal review
5941,Email,2024-08-27,4905,Follow-up call
5942,Email,2024-08-27,918,Proposal review
5943,Call,2024-08-06,226,Email sent
5944,Call,2024-11-11,3851,Product demo scheduled
5945,Email,2024-04-13,4881,Email sent
5946,Demo,2024-05-08,3942,Proposal review
5947,Call,2024-10-01,1622,Proposal review
5948,Meeting,2024-04-26,331,Proposal review
5949,Demo,2024-10-13,869,Follow-up call
5950,Email,2024-05-26,4482,Follow-up call
5951,Meeting,2024-06-29,3814,Email sent
5952,Call,2024-01-08,1391,Client discussion
5953,Meeting,2024-04-09,1106,Product demo scheduled
5954,Demo,2024-04-05,1330,Follow-up call
5955,Demo,2024-10-26,312,Proposal review
5956,Demo,2024-10-09,2887,Proposal review
5957,Meeting,2024-07-22,3868,Follow-up call
5958,Demo,2024-08-14,2921,Follow-up call
5959,Demo,2024-11-13,970,Product demo scheduled
5960,Meeting,2024-12-22,1164,Follow-up call
5961,Meeting,2024-01-29,946,Proposal review
5962,Meeting,2024-03-15,3182,Follow-up call
5963,Call,2024-09-02,80,Product demo scheduled
5964,Email,2024-07-05,381,Email sent
5965,Meeting,2024-03-21,2311,Product demo scheduled
5966,Call,2024-11-13,4409,Product demo scheduled
5967,Email,2024-05-27,4439,Client discussion
5968,Call,2024-04-22,194,Follow-up call
5969,Meeting,2024-02-24,3483,Email sent
5970,Call,2024-01-08,2592,Product demo scheduled
5971,Call,2024-03-16,827,Client discussion
5972,Call,2024-07-12,3902,Client discussion
5973,Demo,2024-12-23,2383,Proposal review
5974,Email,2024-04-28,2704,Product demo scheduled
5975,Meeting,2024-10-08,744,Follow-up call
5976,Call,2024-06-15,140,Follow-up call
5977,Meeting,2024-09-12,3446,Client discussion
5978,Email,2024-09-08,4142,Email sent
5979,Demo,2024-03-03,2622,Proposal review
5980,Email,2024-10-09,2761,Client discussion
5981,Call,2024-03-11,4473,Follow-up call
5982,Demo,2024-09-09,2700,Follow-up call
5983,Email,2024-04-29,4852,Client discussion
5984,Demo,2024-09-16,807,Client discussion
5985,Meeting,2024-05-12,1268,Proposal review
5986,Call,2024-12-09,4904,Proposal review
5987,Email,2024-04-26,3141,Follow-up call
5988,Email,2024-05-31,2398,Proposal review
5989,Meeting,2024-05-23,3464,Proposal review
5990,Demo,2024-03-13,301,Client discussion
5991,Call,2024-08-14,834,Follow-up call
5992,Demo,2024-04-14,501,Email sent
5993,Demo,2024-03-03,2963,Proposal review
5994,Meeting,2024-11-29,3938,Email sent
5995,Email,2024-09-03,502,Product demo scheduled
5996,Call,2024-09-06,2606,Client discussion
5997,Email,2024-09-28,131,Product demo scheduled
5998,Demo,2024-05-31,598,Client discussion
5999,Meeting,2024-12-27,3761,Product demo scheduled
6000,Demo,2024-01-26,1328,Email sent
6001,Email,2024-06-19,2127,Proposal review
6002,Demo,2024-03-16,3694,Product demo scheduled
6003,Meeting,2024-01-24,3676,Proposal review
6004,Demo,2024-05-08,1115,Follow-up call
6005,Demo,2024-11-30,3091,Product demo scheduled
6006,Email,2024-09-01,554,Product demo scheduled
6007,Meeting,2024-04-16,4494,Proposal review
6008,Demo,2024-08-01,1134,Client discussion
6009,Email,2024-04-21,4334,Proposal review
6010,Demo,2024-11-06,427,Proposal review
6011,Call,2024-05-14,4236,Email sent
6012,Demo,2024-10-29,1915,Product demo scheduled
6013,Call,2024-12-21,2742,Client discussion
6014,Email,2024-05-12,50,Client discussion
6015,Call,2024-12-17,4300,Email sent
6016,Email,2024-08-30,1639,Email sent
6017,Demo,2024-02-12,2682,Email sent
6018,Demo,2024-08-07,2109,Follow-up call
6019,Meeting,2024-04-08,2636,Proposal review
6020,Demo,2024-01-30,3881,Email sent
6021,Demo,2024-09-12,2778,Client discussion
6022,Meeting,2024-03-22,3575,Follow-up call
6023,Call,2024-05-03,4317,Client discussion
6024,Email,2024-04-02,3907,Product demo scheduled
6025,Demo,2024-03-07,3731,Product demo scheduled
6026,Email,2024-01-31,1443,Product demo scheduled
6027,Email,2024-09-03,847,Follow-up call
6028,Call,2024-08-25,3040,Proposal review
6029,Demo,2024-11-06,989,Proposal review
6030,Call,2024-08-04,1347,Follow-up call
6031,Meeting,2024-03-21,4450,Client discussion
6032,Call,2024-05-27,2198,Email sent
6033,Demo,2024-10-22,4534,Product demo scheduled
6034,Call,2024-07-10,1440,Follow-up call
6035,Demo,2024-10-23,65,Product demo scheduled
6036,Email,2024-04-05,243,Product demo scheduled
6037,Demo,2024-10-18,4503,Follow-up call
6038,Call,2024-05-16,1511,Proposal review
6039,Meeting,2024-09-10,635,Follow-up call
6040,Demo,2024-10-06,208,Follow-up call
6041,Demo,2024-08-25,159,Product demo scheduled
6042,Call,2024-07-23,1590,Proposal review
6043,Call,2024-06-24,89,Follow-up call
6044,Meeting,2024-10-25,1625,Product demo scheduled
6045,Email,2024-07-30,3759,Product demo scheduled
6046,Meeting,2024-05-23,3087,Email sent
6047,Email,2024-02-27,3610,Product demo scheduled
6048,Meeting,2024-08-15,3550,Product demo scheduled
6049,Call,2024-10-03,1822,Email sent
6050,Call,2024-07-22,2664,Client discussion
6051,Call,2024-03-21,2866,Email sent
6052,Meeting,2024-02-25,4945,Product demo scheduled
6053,Email,2024-03-06,3785,Product demo scheduled
6054,Demo,2024-04-02,4432,Follow-up call
6055,Email,2024-10-20,966,Proposal review
6056,Email,2024-06-27,392,Client discussion
6057,Demo,2024-01-31,1028,Proposal review
6058,Demo,2024-08-19,3237,Client discussion
6059,Email,2024-08-20,1362,Email sent
6060,Meeting,2024-07-01,1683,Email sent
6061,Demo,2024-05-15,4804,Client discussion
6062,Call,2024-08-19,5,Email sent
6063,Demo,2024-06-03,23,Proposal review
6064,Demo,2024-07-05,3382,Follow-up call
6065,Email,2024-01-23,4470,Follow-up call
