opportunity_id,opportunity_name,stage,deal_value,probability,expected_close_date,customer_id
2897,Deal_2897,Negotiation,1915976,45,2025-02-08,168
2898,Deal_2898,Proposal,2863012,72,2025-05-22,233
2899,Deal_2899,Lost,671499,31,2025-12-28,353
2900,Deal_2900,Negotiation,3685435,42,2025-02-21,478
2901,Deal_2901,Lost,1647179,20,2025-10-13,339
2902,Deal_2902,Prospecting,116862,80,2025-05-06,71
2903,Deal_2903,Lost,1897251,22,2025-12-11,101
2904,Deal_2904,Negotiation,1320312,70,2025-09-06,417
2905,Deal_2905,Proposal,2420617,71,2025-03-09,102
2906,Deal_2906,Prospecting,1846748,73,2025-01-02,223
2907,Deal_2907,Prospecting,4728638,71,2025-11-09,107
2908,Deal_2908,Proposal,3557774,42,2025-12-19,135
2909,Deal_2909,Lost,4948099,22,2025-05-01,327
2910,Deal_2910,Negotiation,4499830,70,2025-12-03,489
2911,Deal_2911,Proposal,1995262,59,2025-05-30,343
2912,Deal_2912,Won,3340096,95,2025-11-03,183
2913,Deal_2913,Lost,2528139,25,2025-02-19,113
2914,Deal_2914,Prospecting,3569809,58,2025-08-17,167
2915,Deal_2915,Proposal,1021561,67,2025-04-01,238
2916,Deal_2916,Negotiation,2965700,47,2025-12-23,204
2917,Deal_2917,Proposal,4153492,70,2025-11-04,211
2918,Deal_2918,Proposal,2490499,41,2025-05-18,260
2919,Deal_2919,Proposal,560054,66,2025-10-15,396
2920,Deal_2920,Negotiation,2714375,56,2025-07-30,201
2921,Deal_2921,Won,3394366,93,2025-05-14,468
2922,Deal_2922,Prospecting,4122714,57,2025-04-23,174
2923,Deal_2923,Prospecting,3805045,59,2025-07-29,114
2924,Deal_2924,Lost,1446998,38,2025-10-02,106
2925,Deal_2925,Prospecting,2815591,79,2025-03-08,310
2926,Deal_2926,Lost,227148,10,2025-07-14,47
2927,Deal_2927,Negotiation,4688012,62,2025-02-02,336
2928,Deal_2928,Prospecting,1815494,73,2025-07-05,275
2929,Deal_2929,Proposal,4543767,50,2025-07-22,441
2930,Deal_2930,Proposal,1403956,58,2025-07-11,170
2931,Deal_2931,Won,4688490,86,2025-05-08,482
2932,Deal_2932,Prospecting,218010,42,2025-09-27,53
2933,Deal_2933,Lost,4117635,22,2025-01-22,81
2934,Deal_2934,Negotiation,253376,59,2025-04-28,324
2935,Deal_2935,Proposal,2335545,42,2025-03-05,417
2936,Deal_2936,Won,3411742,100,2025-03-09,419
2937,Deal_2937,Negotiation,691955,45,2025-02-07,259
2938,Deal_2938,Won,173663,80,2025-10-05,310
2939,Deal_2939,Proposal,4984143,46,2025-07-20,100
2940,Deal_2940,Lost,2668837,37,2025-06-15,218
2941,Deal_2941,Lost,246561,33,2025-06-04,141
2942,Deal_2942,Won,886169,86,2025-05-16,497
2943,Deal_2943,Lost,3208988,25,2025-05-30,220
2944,Deal_2944,Prospecting,3458549,54,2025-10-15,143
2945,Deal_2945,Won,4522838,89,2025-09-17,126
2946,Deal_2946,Won,4219430,80,2025-07-21,488
2947,Deal_2947,Negotiation,958522,74,2025-08-20,115
2948,Deal_2948,Lost,3383201,10,2025-04-29,229
2949,Deal_2949,Negotiation,4774072,70,2025-02-25,330
2950,Deal_2950,Negotiation,1256040,61,2025-11-19,500
2951,Deal_2951,Prospecting,4755047,46,2025-03-28,107
2952,Deal_2952,Won,2146892,98,2025-02-12,73
2953,Deal_2953,Won,4022128,99,2025-09-25,371
2954,Deal_2954,Lost,1999762,34,2025-01-31,393
2955,Deal_2955,Won,3504920,88,2025-06-09,380
2956,Deal_2956,Negotiation,356265,49,2025-06-14,353
2957,Deal_2957,Lost,3460256,29,2025-01-03,138
2958,Deal_2958,Proposal,4149738,75,2025-10-07,256
2959,Deal_2959,Negotiation,2749772,55,2025-08-25,363
2960,Deal_2960,Won,4704060,96,2025-02-11,472
2961,Deal_2961,Prospecting,700154,67,2025-07-12,66
2962,Deal_2962,Prospecting,4411564,50,2025-03-04,86
2963,Deal_2963,Proposal,1003487,68,2025-01-20,454
2964,Deal_2964,Won,1482120,95,2025-11-17,412
2965,Deal_2965,Lost,1223275,25,2025-10-08,215
2966,Deal_2966,Won,2539328,80,2025-03-02,223
2967,Deal_2967,Negotiation,4432880,57,2025-06-15,315
2968,Deal_2968,Negotiation,1442053,76,2025-03-14,149
2969,Deal_2969,Lost,1765150,31,2025-11-11,488
2970,Deal_2970,Negotiation,2157548,73,2025-08-30,237
2971,Deal_2971,Proposal,1185307,61,2025-03-26,269
2972,Deal_2972,Won,2714960,80,2025-08-02,92
2973,Deal_2973,Proposal,612439,70,2025-01-03,160
2974,Deal_2974,Proposal,837252,52,2025-10-03,235
2975,Deal_2975,Negotiation,562609,46,2025-11-16,240
2976,Deal_2976,Lost,610124,15,2025-06-29,326
2977,Deal_2977,Lost,1946072,38,2025-06-26,322
2978,Deal_2978,Prospecting,2353349,52,2025-05-26,421
2979,Deal_2979,Won,2614819,98,2025-07-08,320
2980,Deal_2980,Won,4756951,88,2025-10-05,329
2981,Deal_2981,Proposal,1328606,44,2025-02-22,375
2982,Deal_2982,Proposal,1545900,57,2025-05-15,289
2983,Deal_2983,Prospecting,4431519,48,2025-10-28,331
2984,Deal_2984,Won,4878950,90,2025-10-31,310
2985,Deal_2985,Negotiation,4021224,79,2025-04-18,87
2986,Deal_2986,Prospecting,1865659,54,2025-02-16,476
2987,Deal_2987,Lost,1252367,14,2025-03-26,244
2988,Deal_2988,Prospecting,702528,60,2025-01-27,71
2989,Deal_2989,Lost,3738378,35,2025-08-06,341
2990,Deal_2990,Won,2588043,90,2025-09-14,390
2991,Deal_2991,Prospecting,4748837,55,2025-07-21,194
2992,Deal_2992,Won,3027885,95,2025-06-09,430
2993,Deal_2993,Lost,4501712,20,2025-02-10,453
2994,Deal_2994,Lost,1844317,36,2025-03-27,485
2995,Deal_2995,Negotiation,3717862,49,2025-10-14,227
2996,Deal_2996,Won,1058644,88,2025-10-13,461
2997,Deal_2997,Won,2970749,100,2025-04-02,13
2998,Deal_2998,Negotiation,2952387,69,2025-08-06,110
2999,Deal_2999,Lost,1652090,27,2025-07-15,192
3000,Deal_3000,Proposal,1692792,40,2025-08-15,185
